Daily hospital occupancy,value_t-1,value_t-2,value_t-3,value_t-4,value_t-5,value_t-6,value_t-7,country_Belgium,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Iceland,country_Ireland,country_Italy,country_Lithuania,country_Netherlands,country_Norway,country_Portugal,country_Slovenia,country_Spain
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.57,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.69,0.57,0.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.107,0.069,0.057,0.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.114,0.107,0.069,0.057,0.04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.139,0.114,0.107,0.069,0.057,0.04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.139,0.139,0.114,0.107,0.069,0.057,0.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.206,0.139,0.139,0.114,0.107,0.069,0.057,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.089,0.206,0.139,0.139,0.114,0.107,0.069,0.057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.089,0.089,0.206,0.139,0.139,0.114,0.107,0.069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.126,0.089,0.089,0.206,0.139,0.139,0.114,0.107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.156,0.126,0.089,0.089,0.206,0.139,0.139,0.114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.169,0.156,0.126,0.089,0.089,0.206,0.139,0.139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.201,0.169,0.156,0.126,0.089,0.089,0.206,0.139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.203,0.201,0.169,0.156,0.126,0.089,0.089,0.206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.276,0.203,0.201,0.169,0.156,0.126,0.089,0.089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.191,0.276,0.203,0.201,0.169,0.156,0.126,0.089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.354,0.191,0.276,0.203,0.201,0.169,0.156,0.126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.418,0.354,0.191,0.276,0.203,0.201,0.169,0.156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.486,0.418,0.354,0.191,0.276,0.203,0.201,0.169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.571,0.486,0.418,0.354,0.191,0.276,0.203,0.201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.627,0.571,0.486,0.418,0.354,0.191,0.276,0.203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.726,0.627,0.571,0.486,0.418,0.354,0.191,0.276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1042,0.0726,0.0627,0.0571,0.0486,0.0418,0.0354,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1058,0.1042,0.0726,0.0627,0.0571,0.0486,0.0418,0.0354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1075,0.1058,0.1042,0.0726,0.0627,0.0571,0.0486,0.0418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1084,0.1075,0.1058,0.1042,0.0726,0.0627,0.0571,0.0486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1099,0.1084,0.1075,0.1058,0.1042,0.0726,0.0627,0.0571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.118,0.1099,0.1084,0.1075,0.1058,0.1042,0.0726,0.0627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1211,0.118,0.1099,0.1084,0.1075,0.1058,0.1042,0.0726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1173,0.1211,0.118,0.1099,0.1084,0.1075,0.1058,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1179,0.1173,0.1211,0.118,0.1099,0.1084,0.1075,0.1058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1175,0.1179,0.1173,0.1211,0.118,0.1099,0.1084,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1177,0.1175,0.1179,0.1173,0.1211,0.118,0.1099,0.1084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1187,0.1177,0.1175,0.1179,0.1173,0.1211,0.118,0.1099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1227,0.1187,0.1177,0.1175,0.1179,0.1173,0.1211,0.118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.12,0.1227,0.1187,0.1177,0.1175,0.1179,0.1173,0.1211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1302,0.12,0.1227,0.1187,0.1177,0.1175,0.1179,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1284,0.1302,0.12,0.1227,0.1187,0.1177,0.1175,0.1179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1253,0.1284,0.1302,0.12,0.1227,0.1187,0.1177,0.1175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1243,0.1253,0.1284,0.1302,0.12,0.1227,0.1187,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1208,0.1243,0.1253,0.1284,0.1302,0.12,0.1227,0.1187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1172,0.1208,0.1243,0.1253,0.1284,0.1302,0.12,0.1227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1146,0.1172,0.1208,0.1243,0.1253,0.1284,0.1302,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1095,0.1146,0.1172,0.1208,0.1243,0.1253,0.1284,0.1302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1068,0.1095,0.1146,0.1172,0.1208,0.1243,0.1253,0.1284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.104,0.1068,0.1095,0.1146,0.1172,0.1208,0.1243,0.1253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1005,0.104,0.1068,0.1095,0.1146,0.1172,0.1208,0.1243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0995,0.1005,0.104,0.1068,0.1095,0.1146,0.1172,0.1208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0936,0.0995,0.1005,0.104,0.1068,0.1095,0.1146,0.1172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.098,0.0936,0.0995,0.1005,0.104,0.1068,0.1095,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0968,0.098,0.0936,0.0995,0.1005,0.104,0.1068,0.1095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0892,0.0968,0.098,0.0936,0.0995,0.1005,0.104,0.1068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0855,0.0892,0.0968,0.098,0.0936,0.0995,0.1005,0.104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0856,0.0855,0.0892,0.0968,0.098,0.0936,0.0995,0.1005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.813,0.856,0.855,0.892,0.968,0.98,0.936,0.995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.818,0.813,0.856,0.855,0.892,0.968,0.98,0.936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.838,0.818,0.813,0.856,0.855,0.892,0.968,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.874,0.838,0.818,0.813,0.856,0.855,0.892,0.968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.842,0.874,0.838,0.818,0.813,0.856,0.855,0.892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.815,0.842,0.874,0.838,0.818,0.813,0.856,0.855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.797,0.815,0.842,0.874,0.838,0.818,0.813,0.856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.805,0.797,0.815,0.842,0.874,0.838,0.818,0.813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.709,0.805,0.797,0.815,0.842,0.874,0.838,0.818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.692,0.709,0.805,0.797,0.815,0.842,0.874,0.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.68,0.692,0.709,0.805,0.797,0.815,0.842,0.874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.673,0.68,0.692,0.709,0.805,0.797,0.815,0.842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.657,0.673,0.68,0.692,0.709,0.805,0.797,0.815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.649,0.657,0.673,0.68,0.692,0.709,0.805,0.797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.628,0.649,0.657,0.673,0.68,0.692,0.709,0.805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.629,0.628,0.649,0.657,0.673,0.68,0.692,0.709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.609,0.629,0.628,0.649,0.657,0.673,0.68,0.692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.608,0.609,0.629,0.628,0.649,0.657,0.673,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.576,0.608,0.609,0.629,0.628,0.649,0.657,0.673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,0.576,0.608,0.609,0.629,0.628,0.649,0.657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.536,0.55,0.576,0.608,0.609,0.629,0.628,0.649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.531,0.536,0.55,0.576,0.608,0.609,0.629,0.628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.513,0.531,0.536,0.55,0.576,0.608,0.609,0.629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.513,0.531,0.536,0.55,0.576,0.608,0.609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.512,0.51,0.513,0.531,0.536,0.55,0.576,0.608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.529,0.512,0.51,0.513,0.531,0.536,0.55,0.576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.514,0.529,0.512,0.51,0.513,0.531,0.536,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.474,0.514,0.529,0.512,0.51,0.513,0.531,0.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.471,0.474,0.514,0.529,0.512,0.51,0.513,0.531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.432,0.471,0.474,0.514,0.529,0.512,0.51,0.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.428,0.432,0.471,0.474,0.514,0.529,0.512,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.445,0.428,0.432,0.471,0.474,0.514,0.529,0.512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.475,0.445,0.428,0.432,0.471,0.474,0.514,0.529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.414,0.475,0.445,0.428,0.432,0.471,0.474,0.514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.398,0.414,0.475,0.445,0.428,0.432,0.471,0.474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.366,0.398,0.414,0.475,0.445,0.428,0.432,0.471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.394,0.366,0.398,0.414,0.475,0.445,0.428,0.432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.417,0.394,0.366,0.398,0.414,0.475,0.445,0.428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.415,0.417,0.394,0.366,0.398,0.414,0.475,0.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.44,0.415,0.417,0.394,0.366,0.398,0.414,0.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.428,0.44,0.415,0.417,0.394,0.366,0.398,0.414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.419,0.428,0.44,0.415,0.417,0.394,0.366,0.398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.431,0.419,0.428,0.44,0.415,0.417,0.394,0.366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.423,0.431,0.419,0.428,0.44,0.415,0.417,0.394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.435,0.423,0.431,0.419,0.428,0.44,0.415,0.417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.416,0.435,0.423,0.431,0.419,0.428,0.44,0.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.422,0.416,0.435,0.423,0.431,0.419,0.428,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.422,0.422,0.416,0.435,0.423,0.431,0.419,0.428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.407,0.422,0.422,0.416,0.435,0.423,0.431,0.419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.424,0.407,0.422,0.422,0.416,0.435,0.423,0.431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.441,0.424,0.407,0.422,0.422,0.416,0.435,0.423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.429,0.441,0.424,0.407,0.422,0.422,0.416,0.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.436,0.429,0.441,0.424,0.407,0.422,0.422,0.416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.457,0.436,0.429,0.441,0.424,0.407,0.422,0.422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.442,0.457,0.436,0.429,0.441,0.424,0.407,0.422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.458,0.442,0.457,0.436,0.429,0.441,0.424,0.407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.489,0.458,0.442,0.457,0.436,0.429,0.441,0.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.491,0.489,0.458,0.442,0.457,0.436,0.429,0.441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.503,0.491,0.489,0.458,0.442,0.457,0.436,0.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.503,0.491,0.489,0.458,0.442,0.457,0.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.495,0.51,0.503,0.491,0.489,0.458,0.442,0.457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.489,0.495,0.51,0.503,0.491,0.489,0.458,0.442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.504,0.489,0.495,0.51,0.503,0.491,0.489,0.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.513,0.504,0.489,0.495,0.51,0.503,0.491,0.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.511,0.513,0.504,0.489,0.495,0.51,0.503,0.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.512,0.511,0.513,0.504,0.489,0.495,0.51,0.503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.487,0.512,0.511,0.513,0.504,0.489,0.495,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.471,0.487,0.512,0.511,0.513,0.504,0.489,0.495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.459,0.471,0.487,0.512,0.511,0.513,0.504,0.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.462,0.459,0.471,0.487,0.512,0.511,0.513,0.504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.467,0.462,0.459,0.471,0.487,0.512,0.511,0.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.472,0.467,0.462,0.459,0.471,0.487,0.512,0.511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.478,0.472,0.467,0.462,0.459,0.471,0.487,0.512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.476,0.478,0.472,0.467,0.462,0.459,0.471,0.487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.447,0.476,0.478,0.472,0.467,0.462,0.459,0.471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.452,0.447,0.476,0.478,0.472,0.467,0.462,0.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.439,0.452,0.447,0.476,0.478,0.472,0.467,0.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.454,0.439,0.452,0.447,0.476,0.478,0.472,0.467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.439,0.454,0.439,0.452,0.447,0.476,0.478,0.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.439,0.439,0.454,0.439,0.452,0.447,0.476,0.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.431,0.439,0.439,0.454,0.439,0.452,0.447,0.476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,0.431,0.439,0.439,0.454,0.439,0.452,0.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,0.42,0.431,0.439,0.439,0.454,0.439,0.452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.403,0.41,0.42,0.431,0.439,0.439,0.454,0.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.414,0.403,0.41,0.42,0.431,0.439,0.439,0.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.402,0.414,0.403,0.41,0.42,0.431,0.439,0.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.403,0.402,0.414,0.403,0.41,0.42,0.431,0.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.403,0.403,0.402,0.414,0.403,0.41,0.42,0.431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.381,0.403,0.403,0.402,0.414,0.403,0.41,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.375,0.381,0.403,0.403,0.402,0.414,0.403,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.378,0.375,0.381,0.403,0.403,0.402,0.414,0.403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,0.378,0.375,0.381,0.403,0.403,0.402,0.414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.401,0.39,0.378,0.375,0.381,0.403,0.403,0.402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.384,0.401,0.39,0.378,0.375,0.381,0.403,0.403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.369,0.384,0.401,0.39,0.378,0.375,0.381,0.403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.356,0.369,0.384,0.401,0.39,0.378,0.375,0.381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.357,0.356,0.369,0.384,0.401,0.39,0.378,0.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.366,0.357,0.356,0.369,0.384,0.401,0.39,0.378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.374,0.366,0.357,0.356,0.369,0.384,0.401,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.365,0.374,0.366,0.357,0.356,0.369,0.384,0.401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.367,0.365,0.374,0.366,0.357,0.356,0.369,0.384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.358,0.367,0.365,0.374,0.366,0.357,0.356,0.369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.348,0.358,0.367,0.365,0.374,0.366,0.357,0.356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,0.348,0.358,0.367,0.365,0.374,0.366,0.357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.325,0.32,0.348,0.358,0.367,0.365,0.374,0.366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.336,0.325,0.32,0.348,0.358,0.367,0.365,0.374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.336,0.336,0.325,0.32,0.348,0.358,0.367,0.365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.329,0.336,0.336,0.325,0.32,0.348,0.358,0.367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.334,0.329,0.336,0.336,0.325,0.32,0.348,0.358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.321,0.334,0.329,0.336,0.336,0.325,0.32,0.348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.316,0.321,0.334,0.329,0.336,0.336,0.325,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.317,0.316,0.321,0.334,0.329,0.336,0.336,0.325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.321,0.317,0.316,0.321,0.334,0.329,0.336,0.336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.325,0.321,0.317,0.316,0.321,0.334,0.329,0.336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.311,0.325,0.321,0.317,0.316,0.321,0.334,0.329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.317,0.311,0.325,0.321,0.317,0.316,0.321,0.334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.334,0.317,0.311,0.325,0.321,0.317,0.316,0.321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.324,0.334,0.317,0.311,0.325,0.321,0.317,0.316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.341,0.324,0.334,0.317,0.311,0.325,0.321,0.317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.349,0.341,0.324,0.334,0.317,0.311,0.325,0.321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,0.349,0.341,0.324,0.334,0.317,0.311,0.325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.337,0.35,0.349,0.341,0.324,0.334,0.317,0.311,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.334,0.337,0.35,0.349,0.341,0.324,0.334,0.317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.339,0.334,0.337,0.35,0.349,0.341,0.324,0.334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.345,0.339,0.334,0.337,0.35,0.349,0.341,0.324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.354,0.345,0.339,0.334,0.337,0.35,0.349,0.341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.701,0.682,0.668,0.682,0.682,0.666,0.661,0.659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.732,0.701,0.682,0.668,0.682,0.682,0.666,0.661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.764,0.732,0.701,0.682,0.668,0.682,0.682,0.666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.801,0.764,0.732,0.701,0.682,0.668,0.682,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.811,0.801,0.764,0.732,0.701,0.682,0.668,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.831,0.811,0.801,0.764,0.732,0.701,0.682,0.668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.843,0.831,0.811,0.801,0.764,0.732,0.701,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.877,0.843,0.831,0.811,0.801,0.764,0.732,0.701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.916,0.877,0.843,0.831,0.811,0.801,0.764,0.732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.957,0.916,0.877,0.843,0.831,0.811,0.801,0.764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.993,0.957,0.916,0.877,0.843,0.831,0.811,0.801,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1015,0.0993,0.0957,0.0916,0.0877,0.0843,0.0831,0.0811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1012,0.1015,0.0993,0.0957,0.0916,0.0877,0.0843,0.0831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1086,0.1012,0.1015,0.0993,0.0957,0.0916,0.0877,0.0843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1174,0.1086,0.1012,0.1015,0.0993,0.0957,0.0916,0.0877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1237,0.1174,0.1086,0.1012,0.1015,0.0993,0.0957,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1272,0.1237,0.1174,0.1086,0.1012,0.1015,0.0993,0.0957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1365,0.1272,0.1237,0.1174,0.1086,0.1012,0.1015,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1418,0.1365,0.1272,0.1237,0.1174,0.1086,0.1012,0.1015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1455,0.1418,0.1365,0.1272,0.1237,0.1174,0.1086,0.1012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1574,0.1455,0.1418,0.1365,0.1272,0.1237,0.1174,0.1086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1672,0.1574,0.1455,0.1418,0.1365,0.1272,0.1237,0.1174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1747,0.1672,0.1574,0.1455,0.1418,0.1365,0.1272,0.1237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1794,0.1747,0.1672,0.1574,0.1455,0.1418,0.1365,0.1272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1794,0.1794,0.1747,0.1672,0.1574,0.1455,0.1418,0.1365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1927,0.1794,0.1794,0.1747,0.1672,0.1574,0.1455,0.1418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1972,0.1927,0.1794,0.1794,0.1747,0.1672,0.1574,0.1455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2122,0.1972,0.1927,0.1794,0.1794,0.1747,0.1672,0.1574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2255,0.2122,0.1972,0.1927,0.1794,0.1794,0.1747,0.1672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2349,0.2255,0.2122,0.1972,0.1927,0.1794,0.1794,0.1747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2337,0.2349,0.2255,0.2122,0.1972,0.1927,0.1794,0.1794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2362,0.2337,0.2349,0.2255,0.2122,0.1972,0.1927,0.1794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2425,0.2362,0.2337,0.2349,0.2255,0.2122,0.1972,0.1927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.242,0.2425,0.2362,0.2337,0.2349,0.2255,0.2122,0.1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2522,0.242,0.2425,0.2362,0.2337,0.2349,0.2255,0.2122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
